-9.931285991850949e-01  1.761400713915230e-02
-9.639719272779138e-01  4.060142980038685e-02
-9.122344282513259e-01  6.267204833410918e-02
-8.391169718222188e-01  8.327674157670471e-02
-7.463319064601508e-01  1.019301198172405e-01
-6.360536807265150e-01  1.181945319615183e-01
-5.108670019508271e-01  1.316886384491766e-01
-3.737060887154195e-01  1.420961093183820e-01
-2.277858511416451e-01  1.491729864726037e-01
-7.652652113349734e-02  1.527533871307258e-01
7.652652113349734e-02  1.527533871307258e-01
2.277858511416451e-01  1.491729864726037e-01
3.737060887154195e-01  1.420961093183820e-01
5.108670019508271e-01  1.316886384491766e-01
6.360536807265150e-01  1.181945319615183e-01
7.463319064601508e-01  1.019301198172405e-01
8.391169718222188e-01  8.327674157670471e-02
9.122344282513259e-01  6.267204833410918e-02
9.639719272779138e-01  4.060142980038685e-02
9.931285991850949e-01  1.761400713915230e-02
